spell_id	priority	skill_line_ids	name_en	rank_en	description_en	tooltip_en	name_zh	rank_zh	description_zh	tooltip_zh	notes
47841	spellbook	355	Unstable Affliction	Rank 4	Shadow energy slowly destroys the target, causing $o1 damage over $d.  In addition, if the Unstable Affliction is dispelled it will cause $*9;s1 damage to the dispeller and silence them for $31117d. Only one Unstable Affliction or Immolate per Warlock can be active on any one target.	$s1 Shadow damage every $t1 sec.  If dispelled, will cause $*9;s1 damage to the dispeller and silence them for $31117d.					
47842	all		Frost Breath								
47843	spellbook	355	Unstable Affliction	Rank 5	Shadow energy slowly destroys the target, causing $o1 damage over $d.  In addition, if the Unstable Affliction is dispelled it will cause $*9;s1 damage to the dispeller and silence them for $31117d. Only one Unstable Affliction or Immolate per Warlock can be active on any one target.	$s1 Shadow damage every $t1 sec.  If dispelled, will cause $*9;s1 damage to the dispeller and silence them for $31117d.					
47846	spellbook	593	Shadowfury	Rank 4	Shadowfury is unleashed, causing $s1 Shadow damage and stunning all enemies within $a1 yds for $d.	Stunned.					
47847	spellbook	593	Shadowfury	Rank 5	Shadowfury is unleashed, causing $s1 Shadow damage and stunning all enemies within $a1 yds for $d.	Stunned.					
47848	all		Necrotic Purple Beam								
47849	all		Meatsaw		Unleashes the Meatsaw! Short range, maximum carnage!						
47850	all		Scourge Beam								
47851	all		Flight Path - Transitus Shield to Amber Ledge								
47852	all		Flight Path - Transitus Shield to Warsong Hold								
47853	all		Flight Path - Transitus Shield to Valiance Keep								
47854	all		Frozen Prison			Frozen in place.					
47855	spellbook	355	Drain Soul	Rank 6	Drains the soul of the target, causing $o2 Shadow damage over $d.  If the target is at or below 25% health, Drain Soul causes four times the normal damage. If the target dies while being drained, and yields experience or honor, the caster gains a Soul Shard.  Each time the Drain Soul damages the target, it also has a chance to generate a Soul Shard.  Soul Shards are required for other spells.	$s2 Shadow damage every $t2 seconds.					
47856	spellbook	354	Health Funnel	Rank 9	Gives $s1 health to the caster's pet every second for $d as long as the caster channels.	Transferring Life.					
47857	spellbook	355	Drain Life	Rank 9	Transfers $s1 health every $t1 sec from the target to the caster.  Lasts $d.	Drains $s1 health every $t1 sec to the caster.					
47859	spellbook	355	Death Coil	Rank 5	Causes the enemy target to run in horror for $d and causes $s1 Shadow damage.  The caster gains ${100*$e1}% of the damage caused in health.	Horrified.					
47860	spellbook	355	Death Coil	Rank 6	Causes the enemy target to run in horror for $d and causes $s1 Shadow damage.  The caster gains ${100*$e1}% of the damage caused in health.	Horrified.					
47863	spellbook	355	Curse of Agony	Rank 8	Curses the target with agony, causing $o1 Shadow damage over $d.  This damage is dealt slowly at first, and builds up as the Curse reaches its full duration.  Only one Curse per Warlock can be active on any one target.	$o1 Shadow damage over $d.					
47864	spellbook	355	Curse of Agony	Rank 9	Curses the target with agony, causing $o1 Shadow damage over $d.  This damage is dealt slowly at first, and builds up as the Curse reaches its full duration.  Only one Curse per Warlock can be active on any one target.	$o1 Shadow damage over $d.					
47865	spellbook	355	Curse of the Elements	Rank 5	Curses the target for $d, reducing Arcane, Fire, Frost, Nature, and Shadow resistances by $s1 and increasing magic damage taken by $s2%.  Only one Curse per Warlock can be active on any one target.	Reduces Arcane, Fire, Frost, Nature and Shadow resistances by $s1.  Increases magic damage taken by $s2%.					
47867	spellbook	355	Bane of Doom	Rank 3	Banes the target with impending doom, causing $s1 Shadow damage after $d.  If the target dies from this damage, there is a chance that a Doomguard will be summoned.  Cannot be cast on players.	Causes $s1 Shadow damage after $d.					
47871	spellbook	354	Create Healthstone	Rank 7	Creates a Demonic Healthstone that can be used to instantly restore $47874s1 health.\n\nConjured items disappear if logged out for more than 15 minutes.						
47872	all		Master Healthstone		Instantly restores $s1 life.						
47873	all		Master Healthstone		Instantly restores $s1 life.						
47874	all		Master Healthstone		Instantly restores $s1 life.						
47875	all		Master Healthstone		Instantly restores $s1 life.						
47876	all		Master Healthstone		Instantly restores $s1 life.						
47877	all		Master Healthstone		Instantly restores $s1 life.						
47878	spellbook	354	Create Healthstone	Rank 8	Creates a Fel Healthstone that can be used to instantly restore $47875s1 health.\n\nConjured items disappear if logged out for more than 15 minutes.						
47882	all		Use Soulstone								
47883	all		Soulstone Resurrection		Stores the friendly target's soul.  If the target dies while his soul is stored, he will be able to resurrect with $47882s1 health and $47882q1 mana.	Soul is stored.					
47884	spellbook	354	Create Soulstone	Rank 7	Creates a Demonic Soulstone.  The Soulstone can be used to store one target's soul.  If the target dies while his soul is stored, he will be able to resurrect with $47882s1 health and $47882q1 mana.\n\nConjured items disappear if logged out for more than 15 minutes.						
47886	spellbook	354	Create Spellstone	Rank 5	While applied to target weapon it increases damage dealt by periodic spells by $55191s1% and spell haste rating by $55191s3.  Lasts for 1 hour.						
47888	spellbook	354	Create Spellstone	Rank 6	While applied to target weapon it increases damage dealt by periodic spells by $55195s1% and spell haste rating by $55195s3.  Lasts for 1 hour.						
47889	spellbook	354	Demon Armor	Rank 8	Protects the caster, increasing armor by $s1, and increasing the amount of health generated through spells and effects by $s2%. Only one type of Armor spell can be active on the Warlock at any time.  Lasts $d.	Increases armor by $s1, and amount of health generated through spells and effects by $s2%					
47890	spellbook	354	Shadow Ward	Rank 5	Absorbs $s1 shadow damage.  Lasts $d.	Absorbs Shadow damage.					
47891	spellbook	354	Shadow Ward	Rank 6	Absorbs $s1 shadow damage.  Lasts $d.	Absorbs Shadow damage.					
47892	spellbook	354	Fel Armor	Rank 3	Surrounds the caster with fel energy, increasing spell power by $s3 plus additional spell power equal to $s1% of your Spirit. In addition, you regain $s2% of your maximum health every 5 sec. Only one type of Armor spell can be active on the Warlock at any time.  Lasts $d.	Increases spell power by $s3 plus additional spell power equal to $s1% of your Spirit. Also regenerate $s2% of maximum health every 5 sec.					
47893	spellbook	354	Fel Armor	Rank 4	Surrounds the caster with fel energy, increasing spell power by $s3 plus additional spell power equal to $s1% of your Spirit. In addition, you regain $s2% of your maximum health every 5 sec. Only one type of Armor spell can be active on the Warlock at any time.  Lasts $d.	Increases spell power by $s3 plus additional spell power equal to $s1% of your Spirit. Also regenerate $s2% of maximum health every 5 sec.					
47897	spellbook	593	Shadowflame	Rank 1	Targets in a cone in front of the caster take $47897s1 Shadow damage and an additional $47960o1 Fire damage over $47960d.						
47898	spellbook	333	Enchant Cloak - Greater Speed		Permanently enchant a cloak to increase haste rating by 23.  Requires a level 60 or higher item.						
47899	spellbook	333	Enchant Cloak - Wisdom		Permanently enchant a cloak to reduce threat slightly and increase Spirit by 10.  Requires a level 60 or higher item.						
47900	spellbook	333	Enchant Chest - Super Health		Permanently enchant chest armor to increase health by 275.  Requires a level 60 or higher item.						
47901	spellbook	333	Enchant Boots - Tuskarr's Vitality		Permanently enchant boots to give a minor movement speed increase and 15 Stamina.  Requires a level 60 or higher level item.						
47902	all		Blood and Thunder		Bring down the Scourge necropolis floating above the Plains of Nasam in a glorious hail of blood and thunder!						
47904	all		Exceptional Mana Oil		While applied to target weapon it restores 19 mana to the caster every 5 seconds.  Lasts for 1 hour.						
47905	all		Increased Mana Regen		Restores $s1 mana per 5 sec.						
47906	all		Exceptional Wizard Oil		While applied to target weapon it increases spell power by 56.  Lasts for 1 hour. Cannot be applied to items higher than level 165.						
47907	all		Increase Spell Dam 56		Increases damage and healing done by magical spells and effects by up to $s1.						
47909	all		Meatsaw								
47910	all		Summon Charged War Golem		Activate your Charged War Golem. Can only be activated in Dun Argol.						
47911	all		EMP		Disrupts The Anvil, causing it to drop Iron Thane Furyhammer's protective shield. Can only be triggered near The Anvil. (10 sec. cooldown)						
47912	all		You're a ...! (Parent)								
47913	all		You're a...! (NPC)								
47914	all		Ride the Zombie								
47915	all		Make Plague Zombie								
47916	all		Fuel								
47917	all		Siege Tank Control			Controlling a Horde Siege Engine! You may only drive the tank at the Coast of Echoes and the Plains of Nasam.					
47919	all		Call Xink's Shredder		Calls Xink's Shredder for lumber gathering and general butt kickery.						
47920	all		Xink's Shredder			Controlling Xink's Shredder. This device can only be used in Coldwind Heights.					
47921	all		Launch Saw Blades		Shoots saw blades in front of the caster dealing $s1 damage to up to 5 targets.						
47922	all		Furyhammer's Immunity		Protected from all magical and physical harm.	Protected from all magical and physical harm.					
47923	all		Stunned		Stunned by EMP.	Stunned by EMP.					
47924	all		Quest - Jormungar Explosion Summon Object								
47925	all		Quest - Jormungar Explosion Summon Object								
47926	all		You're NOT a ...! (Player)								
47928	all		[DND] Force Response - Salute (2. Emote)								
47929	all		Test Mod Block Crit Chance								
47930	all		Grace		Your Flash Heal, Greater Heal, and Penance spells bless the target with Grace, increasing all healing received from the Priest by $47930s2%. This effect will stack up to 3 times. Grace can only be active on one target at a time.	Increases all healing received by the Priest by $s2%.					
47933	all		[DND] Force Response - Salute (1. Target)								
47934	all		[DND] Force Response - Salute (0. Aura)								
47935	all		Destroy Power Core		Throw explosives to destroy the Dun Argol Power Core.						
47936	all		Crystal Spike								
47937	all		Frost Blast								
47938	all		Twisting Blade		Deals $s1 damage to a single melee target.						
47939	all		Gather Lumber		Gather lumber from marked trees in Coldwind Heights.						
47940	all		Mind Twisting		Increases spell haste by 20% for $d.	Spell haste increased.					
47941	all		Crystal Spike								
47942	all		Crystal Spike								
47943	all		Crystal Spike								
47944	all		Crystal Spike		Deals $s1 damage and knocks the targets up in the air.						
47945	all		Copy of Shapeshift Form Effect								
47946	all		Cosmetic - Acid Burn								
47947	all		Crystal Spike								
47948	all		Pain and Suffering								
47949	all		Increase Healing 174		Increases spell power by $s1.						
47952	all		Increase Spell Dam 69		Increases damage and healing done by magical spells and effects by up to $s1.						
47954	all		Summon Crystal Spike								
47955	all		Summon Crystal Spike								
47956	all		Summon Crystal Spike								
47957	all		Summon Crystal Spike								
47958	all		Crystal Spikes		Summons a series of crystal spikes that radiate out in all directions from the caster. After a short time, they will erupt from the ground, dealing $47944s1 damage to all nearby enemies and knocking them into the air.						
47959	all		Arcane Bolt		Hurls a magical bolt at an enemy, inflicting Arcane damage.						
47960	all		Shadowflame		Targets in a cone in front of the caster take $47897s1 Shadow damage and an additional $47960o1 Fire damage over $47960d.	$s1 Fire damage every $t1 seconds.					
47961	all		Riding Catapult								
47962	all		Rescue Injured Soldier		Grab an injured Warsong soldier and pull them inside.						
47963	all		Siege Tank Control								
47964	spellbook	188	Firebolt	Rank 9	Deals $s1 Fire damage to a target.						
47965	all		Firebolt	Rank 9	Teaches Imp Firebolt (Rank 9).						
47966	all		Emergency Repair Kit		An emergency repair kit that restores $s1 health to Xink's Shredder.						
47967	all		Soldier Rescued								
47968	all		Soldier Rescued								
47969	all		Tune Up!			The Horde Siege Tank can move faster thanks to the rescued engineer!					
47970	all		Blood of Loguhn		Smear Loguhn's blood over yourself to show respect and dominance.	Bloodied.					
47971	all		The Liquid Fire of Elune: Blighted Elk Kill Credit								
47972	all		The Liquid Fire of Elune: Blue Fire								
47973	all		The Liquid Fire of Elune: Rabid Grizzly Kill Credit								
47974	all		Disarm Shield Test								
47975	all		Warlord's Bulwark			Protected by the injured Warsong warrior. Armor increased by 30%!					
47976	all		Scourge Conversion Beam								
47977	all		Magic Broom		Summons and dismisses a rideable magical broom!  This mount changes depending on your Riding skill and location.						
47978	all		Open Dun Argol Cage		Unlocks a Dun Argol Cage.						
47979	all		Increase Healing 147		Increases spell power by $s1.						
47980	all		Recall Passengers								
47981	all		Spell Reflection		Magical spells will be reflected. $n charges.	Magical spells will be reflected.\n$n charges.					
47982	spellbook	188	Blood Pact	Rank 7	Increases party and raid members' health by $s1.	Increases health by $s1.					
47983	spellbook	188	Fire Shield	Rank 7	Surrounds the friendly party or raid target in a shield of fire, increasing Fire resistance by $s2 and making every strike against the target cause $s1 Fire damage to the attacker.  Lasts $d.  The caster cannot cast Fire Shield on himself.	Increases Fire resistance by $s2 and causes $s1 Fire damage to attacker when struck.					
47984	spellbook	204	Torment	Rank 8	Taunts the creature, increasing the chance that it will attack the Voidwalker.  More effective than Torment (Rank 7).						
47985	spellbook	204	Sacrifice	Rank 8	Sacrifices a portion of the Voidwalker's health, giving its master a shield that will absorb $s1 damage for $d. While the shield holds, spellcasting will not be interrupted by damage.	Absorbs all damage.					
47986	spellbook	204	Sacrifice	Rank 9	Sacrifices a portion of the Voidwalker's health, giving its master a shield that will absorb $s1 damage for $d. While the shield holds, spellcasting will not be interrupted by damage.	Absorbs all damage.					
47987	spellbook	204	Consume Shadows	Rank 8	The Voidwalker consumes nearby shadows to bolster its form, recovering $o1 health over $d and greatly increasing stealth detection to all nearby friendly targets within $54501a yards. Cannot be used while in combat.	Heals $s1 damage every $t1 seconds and greatly increasing stealth detection to all nearby friendly targets within $54501a yards.					
47988	spellbook	204	Consume Shadows	Rank 9	The Voidwalker consumes nearby shadows to bolster its form, recovering $o1 health over $d and greatly increasing stealth detection to all nearby friendly targets within $54501a yards. Cannot be used while in combat.	Heals $s1 damage every $t1 seconds and greatly increasing stealth detection to all nearby friendly targets within $54501a yards.					
47989	spellbook	204	Suffering	Rank 7	Taunts all enemies within $a1 yards, increasing the chance that they will attack the Voidwalker and reducing chance to hit by $s2% for $d.  More effective than Suffering (Rank 6).	Chance to hit reduced by $s2%.					
47990	spellbook	204	Suffering	Rank 8	Taunts all enemies within $a1 yards, increasing the chance that they will attack the Voidwalker and reducing chance to hit by $s2% for $d.  More effective than Suffering (Rank 7).	Chance to hit reduced by $s2%.					
47991	spellbook	205	Lash of Pain	Rank 8	An instant attack that lashes the target, causing $s1 Shadow damage.						
47992	spellbook	205	Lash of Pain	Rank 9	An instant attack that lashes the target, causing $s1 Shadow damage.						
47993	spellbook	761	Anguish	Rank 4	Taunts the creature, increasing the chance that it will attack the Felguard.						
47994	spellbook	761	Cleave	Rank 4	A sweeping attack that does the Felguard's weapon damage plus $s1 to the target and his nearest ally.						
47995	spellbook	761	Intercept	Rank 4	Charge an enemy, causing $47995s2 damage and stunning it for $47995d.	Stunned.					
47996	spellbook	761	Intercept	Rank 4	Charge an enemy, causing $47995s2 damage and stunning it for $47995d.						
47998	all		Fire Shield	Rank 7	Teaches Imp Fire Shield (Rank 7).						
47999	all		Attack Power 138		Increases attack power by $s1.						
48000	all		Torment	Rank 8	Teaches Voidwalker Torment (Rank 8).						
48001	all		Sacrifice	Rank 8	Teaches Voidwalker Sacrifice (Rank 8).						
48002	all		Sacrifice	Rank 9	Teaches Voidwalker Sacrifice (Rank 9).						
48003	all		Consume Shadows	Rank 8	Teaches Voidwalker Consume Shadows (Rank 8).						
48004	all		Consume Shadows	Rank 9	Teaches Voidwalker Consume Shadows (Rank 9).						
48005	all		Suffering	Rank 7	Teaches Voidwalker Suffering (Rank 7).						
48006	all		Suffering	Rank 8	Teaches Voidwalker Suffering (Rank 8).						
48007	all		Attack Power 122		Increases attack power by $s1.						
48008	all		Increase Healing 591		Increases spell power by $s1.						
48009	all		Spark		Hurls a magical bolt at an enemy, inflicting Arcane damage.						
48011	spellbook	189	Devour Magic	Rank 7	Purges $48011s1 harmful magic $leffect:effects; from a friend or $48011s1 beneficial magic $leffect:effects; from an enemy.  If an effect is devoured, the Felhunter will be healed for $s2.						
48012	all		Attack Power - Feral (+1418)		Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.						
48013	all		Hippogryph Taxi to Wintergarde								
48014	all		Copy of Increased Mana Regen		Restores $s1 mana per 5 sec.						
48015	all		Attack Power 122		Increases attack power by $s1.						
48016	all		Trample		Inflicts $s1 Physical damage to nearby enemies.						
48017	all		Frenzy		Increases the caster's Physical damage by $s1%.	Physical damage dealt is increased by $s1%.					
48018	spellbook	354	Demonic Circle: Summon		You summon a Demonic Circle at your feet, lasting $d. You can only have one Demonic Circle active at a time.	Demonic Circle Summoned.					
48019	all		Arcaneform								
48020	spellbook	354	Demonic Circle: Teleport		Teleports you to your Demonic Circle and removes all snare effects.						
48021	all		Ley Line Attunement Crystal		Attune in the pit below the surge needle at Moonrest Gardens in the Dragonblight.						
48022	all		Release Soul								
48023	all		Headless Horseman's Mount		Summons and dismisses a rideable Headless Horseman's Mount. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
48024	all		Headless Horseman's Mount		Summons and dismisses a rideable Headless Horseman's Mount. This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
48025	spellbook	777	Headless Horseman's Mount		Summons and dismisses the Headless Horseman's steed.  This mount changes depending on your Riding skill and location.						
48027	spellbook	777	Black War Elekk		Summons and dismisses a rideable Black War Elekk.   This mount increases speed depending on your Riding Skill.	Increases speed depending on your Riding Skill.					
48028	all		Reclusive Runemaster Quest Complete								
48030	all		Rocket Jump		Fires all of the rockets on the shredder, causing it to make an enormous leap into the sky.	Jump Jets at 120%.					
48031	all		Test Mod Damage % Mechanic								
48032	all		Brewmaiden Spotlight								
48033	all		Black Brewmaiden Spotlight								
48034	all		Destroy Wintergarde Structure								
48035	all		Destroy Wintergarde Structure								
48036	all		Enchant Chest - TEST		Permanently enchant chest armor to increase health by 275.  Requires a level 60 or higher item.						
48039	all		QAE - Immune Player		You're immune!	You're immune!					
48040	spellbook	613	Inner Fire	Rank 8	A burst of Holy energy fills the caster, increasing armor by $s1 and spell power by $s2.  Each melee or ranged damage hit against the priest will remove one charge.  Lasts $d or until $n charges are used.	Increases armor by $s1 and spell power by $s2.					
48041	all		Summon the Brewmaiden		Right Click to summon the Brewmaiden, whose very presence bolsters a party's vigor. Wave at her for Brewfest Brew!						
48042	all		Summon the Black Brewmaiden		Right Click to summon the Black Brewmaiden, who will smite your foes with your empty tankards. Wave at her for Brewfest Brew!						
48043	all		Venomspite!								
48044	all		Orb Visual								
48045	spellbook	78	Mind Sear	Rank 1	Causes an explosion of shadow magic around the enemy target, causing $49821s1 Shadow damage every $T1 sec for $d to all enemies within $49821a1 yards around the target.	Causing shadow damage to all targets within $49821a1 yards.					
48046	all		Use Camera		Attempt to capture the image of a dead iron dwarf at Dun Argol.						
48047	all		Iron Dwarf Snapshot Credit								
48048	all		Orb Channel								
48049	all		Increase Healing 112		Increases spell power by $s1.						
48050	all		You're a ...! (Effects3)								
48051	all		Increase Spell Dam 314		Increases damage and healing done by magical spells and effects by up to $s1.						
48052	all		Imbue Offering		Imbues the Sacred Drakkari Offering with the vengeful spirits of the ancient Drakkari.						
48053	all		Ensnare		Inflicts $s1% weapon damage to an enemy, reducing its movement speed by $s2% for $d.	Movement speed reduced by $s2%.					
48054	all		Mana Burn		Hits an enemy with an anti-mana bolt. For each point of mana consumed by the bolt, the target takes $e1 damage.						
48055	all		Start Gortok Event								
48056	all		Spirit of Competition: Participant (Effect)								
48057	all		Spirit of Competition: Winner (Effect)								
48058	all		Crystal Bloom		Increases damage done by $s1%.	All damage done is increased by $s1%.					
48059	all		Place Offering								
48060	all		Jin'arrak Feeds								
48061	all		Summon Offering Bunny		Place the Infused Offering at the gongs outside Drakil'jin Ruins.						
48062	spellbook	56	Greater Heal	Rank 8	A slow casting spell that heals a single target for $s1.						
48063	spellbook	56	Greater Heal	Rank 9	A slow casting spell that heals a single target for $s1.						
48064	all		Iron Rune Overseer Disguise		Disguise yourself as an Iron Rune Overseer. Can only be used in Dun Argol.	Disguised as an Iron Rune Overseer.					
48065	spellbook	613	Power Word: Shield	Rank 13	Draws on the soul of the friendly target to shield them, absorbing $s1 damage.  Lasts $d.  While the shield holds, spellcasting will not be interrupted by damage.  Once shielded, the target cannot be shielded again for $6788d.	Absorbs damage.					
48066	spellbook	613	Power Word: Shield	Rank 14	Draws on the soul of the friendly target to shield them, absorbing $s1 damage.  Lasts $d.  While the shield holds, spellcasting will not be interrupted by damage.  Once shielded, the target cannot be shielded again for $6788d.	Absorbs damage.					
48067	spellbook	56	Renew	Rank 13	Heals the target for $<total> over $d.	Healing $s1 damage every $t1 seconds.					
48068	spellbook	56	Renew	Rank 14	Heals the target for $<total> over $d.	Healing $s1 damage every $t1 seconds.					
48070	spellbook	56	Flash Heal	Rank 10	Heals a friendly target for $s1.						
48071	spellbook	56	Flash Heal	Rank 11	Heals a friendly target for $s1.						
48072	spellbook	56	Prayer of Healing	Rank 7	A powerful prayer heals the friendly target's party members within $a1 yards for $s1.						
48073	spellbook	613	Divine Spirit	Rank 6	Holy power infuses the target, increasing their Spirit by $M1 for $d.	Increases Spirit by $M1.					
48074	spellbook	613	Prayer of Spirit	Rank 3	Power infuses the target's party and raid members, increasing their Spirit by $s1 for $d.	Increases Spirit by $s1.					
48075	spellbook	56	Holy Nova	Rank 8	Causes an explosion of holy light around the caster, causing $48077s1 Holy damage to all enemy targets within $48077a1 yards and healing all party members within $48075a1 yards for $48075s1.  These effects cause no threat.						
48076	spellbook	56	Holy Nova	Rank 9	Causes an explosion of holy light around the caster, causing $48078s1 Holy damage to all enemy targets within $48078a1 yards and healing all party members within $48076a1 yards for $48076s1.  These effects cause no threat.						
48077	spellbook	56	Holy Nova	Rank 8	Causes an explosion of holy light around the caster, causing $48077s1 Holy damage to all enemy targets within $48077a1 yards and healing all party members within $48075a1 yards for $48075s1.  These effects cause no threat.						
48078	spellbook	56	Holy Nova	Rank 9	Causes an explosion of holy light around the caster, causing $48078s1 Holy damage to all enemy targets within $48078a1 yards and healing all party members within $48076a1 yards for $48076s1.  These effects cause no threat.						
48082	all		Seed Pod		Encloses the caster in a seed pod, protecting it from all damage and allowing it to regenerate health.	Immune to damage.\nRegenerating health.					
48083	all		Raven Priest Visual								
48084	spellbook	56	Lightwell Renew	Rank 5	Restore $s1 health every $t1 sec.	Restore $s1 health every $t1 sec.					
48085	spellbook	56	Lightwell Renew	Rank 6	Restore $s1 health every $t1 sec.	Restore $s1 health every $t1 sec.					
48086	spellbook	56	Lightwell	Rank 5	Creates a Holy Lightwell.  Friendly players can click the Lightwell to restore ${$48084m1*3*$<mult>} health over $48084d. Attacks done to you equal to 30% of your total health will cancel the effect. Lightwell lasts for $d or 10 charges.						
48087	spellbook	56	Lightwell	Rank 6	Creates a Holy Lightwell.  Friendly players can click the Lightwell to restore ${$48085m1*3*$<mult>} health over $48085d. Attacks done to you equal to 30% of your total health will cancel the effect. Lightwell lasts for $d or 10 charges.						
48088	spellbook	56	Circle of Healing	Rank 6	Heals up to $?s55675[6][5] friendly party or raid members within $a1 yards of the target for $s1.						
48089	spellbook	56	Circle of Healing	Rank 7	Heals up to $?s55675[6][5] friendly party or raid members within $a1 yards of the target for $s1.						
